,Qname,Flag,Rname,Pos,MapQ,CIGAR,Organims
1102,NZ_CP021038.1_287,97,NZ_CP086350.1,377939,42,150M,subsp_nebraskensis_419B
1103,NZ_CP021038.1_287,145,NZ_CP086350.1,377819,42,150M,subsp_nebraskensis_419B
1104,NZ_CP021038.1_288,97,NZ_CP086350.1,2064924,42,150M,subsp_nebraskensis_419B
1105,NZ_CP021038.1_288,145,NZ_CP086350.1,2064804,42,150M,subsp_nebraskensis_419B
1106,NZ_CP021038.1_308,97,NZ_CP086350.1,1168623,23,150M,subsp_nebraskensis_419B
1107,NZ_CP021038.1_308,145,NZ_CP086350.1,1168503,23,150M,subsp_nebraskensis_419B
1108,NZ_CP021038.1_309,81,NZ_CP086350.1,839438,24,150M,subsp_nebraskensis_419B
1109,NZ_CP021038.1_309,161,NZ_CP086350.1,839558,24,150M,subsp_nebraskensis_419B
1110,NZ_CP021038.1_310,97,NZ_CP086350.1,1996063,42,150M,subsp_nebraskensis_419B
1111,NZ_CP021038.1_310,145,NZ_CP086350.1,1995943,42,150M,subsp_nebraskensis_419B
1112,NZ_CP021038.1_311,97,NZ_CP086350.1,2109276,23,150M,subsp_nebraskensis_419B
1113,NZ_CP021038.1_311,145,NZ_CP086350.1,2109156,23,150M,subsp_nebraskensis_419B
1114,NZ_CP021038.1_312,73,NZ_CP086350.1,3015021,40,150M,subsp_nebraskensis_419B
1115,NZ_CP021038.1_313,97,NZ_CP086350.1,600002,3,150M,subsp_nebraskensis_419B
1116,NZ_CP021038.1_313,145,NZ_CP086350.1,599873,3,115M9D35M,subsp_nebraskensis_419B
1117,NZ_CP021038.1_314,97,NZ_CP086350.1,1363222,40,150M,subsp_nebraskensis_419B
1118,NZ_CP021038.1_314,145,NZ_CP086350.1,1363102,40,150M,subsp_nebraskensis_419B
1119,NZ_CP021038.1_315,97,NZ_CP086350.1,1585648,23,150M,subsp_nebraskensis_419B
1120,NZ_CP021038.1_315,145,NZ_CP086350.1,1585528,23,150M,subsp_nebraskensis_419B
1121,NZ_CP021038.1_316,73,NZ_CP086350.1,509025,0,150M,subsp_nebraskensis_419B
1122,NZ_CP021038.1_317,97,NZ_CP086350.1,1178651,40,150M,subsp_nebraskensis_419B
1123,NZ_CP021038.1_317,145,NZ_CP086350.1,1178531,40,150M,subsp_nebraskensis_419B
1124,NZ_CP021038.1_319,97,NZ_CP086350.1,658079,42,150M,subsp_nebraskensis_419B
1125,NZ_CP021038.1_319,145,NZ_CP086350.1,657959,42,150M,subsp_nebraskensis_419B
1126,NZ_CP021038.1_320,97,NZ_CP086350.1,2668041,40,150M,subsp_nebraskensis_419B
1127,NZ_CP021038.1_320,145,NZ_CP086350.1,2667921,40,150M,subsp_nebraskensis_419B
1128,NZ_CP021038.1_289,97,NZ_CP086350.1,1141716,40,150M,subsp_nebraskensis_419B
1129,NZ_CP021038.1_289,145,NZ_CP086350.1,1141596,40,150M,subsp_nebraskensis_419B
1130,NZ_CP021038.1_292,97,NZ_CP086350.1,2477202,24,150M,subsp_nebraskensis_419B
1131,NZ_CP021038.1_292,145,NZ_CP086350.1,2477082,24,150M,subsp_nebraskensis_419B
1132,NZ_CP021038.1_293,97,NZ_CP086350.1,2353387,24,150M,subsp_nebraskensis_419B
1133,NZ_CP021038.1_293,145,NZ_CP086350.1,2353267,24,150M,subsp_nebraskensis_419B
1134,NZ_CP021038.1_294,97,NZ_CP086350.1,1671421,42,150M,subsp_nebraskensis_419B
1135,NZ_CP021038.1_294,145,NZ_CP086350.1,1671301,42,150M,subsp_nebraskensis_419B
1136,NZ_CP021038.1_295,97,NZ_CP086350.1,1817812,42,150M,subsp_nebraskensis_419B
1137,NZ_CP021038.1_295,145,NZ_CP086350.1,1817692,42,150M,subsp_nebraskensis_419B
1138,NZ_CP021038.1_296,153,NZ_CP086350.1,2414195,42,150M,subsp_nebraskensis_419B
1139,NZ_CP021038.1_297,97,NZ_CP086350.1,2112514,24,150M,subsp_nebraskensis_419B
1140,NZ_CP021038.1_297,145,NZ_CP086350.1,2112394,24,150M,subsp_nebraskensis_419B
1141,NZ_CP021038.1_298,97,NZ_CP086350.1,1924280,42,150M,subsp_nebraskensis_419B
1142,NZ_CP021038.1_298,145,NZ_CP086350.1,1924160,42,150M,subsp_nebraskensis_419B
1143,NZ_CP021038.1_299,153,NZ_CP086350.1,2046156,40,150M,subsp_nebraskensis_419B
1144,NZ_CP021038.1_300,97,NZ_CP086350.1,905276,24,150M,subsp_nebraskensis_419B
1145,NZ_CP021038.1_300,145,NZ_CP086350.1,905156,24,150M,subsp_nebraskensis_419B
1146,NZ_CP021038.1_301,97,NZ_CP086350.1,2983123,0,33M11I106M,subsp_nebraskensis_419B
1147,NZ_CP021038.1_301,145,NZ_CP086350.1,2983003,0,150M,subsp_nebraskensis_419B
1148,NZ_CP021038.1_302,97,NZ_CP086350.1,1670870,40,150M,subsp_nebraskensis_419B
1149,NZ_CP021038.1_302,145,NZ_CP086350.1,1670750,40,150M,subsp_nebraskensis_419B
1150,NZ_CP021038.1_303,97,NZ_CP086350.1,3035169,40,150M,subsp_nebraskensis_419B
1151,NZ_CP021038.1_303,145,NZ_CP086350.1,3035049,40,150M,subsp_nebraskensis_419B
1152,NZ_CP021038.1_304,97,NZ_CP086350.1,2062285,42,150M,subsp_nebraskensis_419B
1153,NZ_CP021038.1_304,145,NZ_CP086350.1,2062165,42,150M,subsp_nebraskensis_419B
1154,NC_009480.1_18,0,NZ_CP086350.1,961747,24,150M,subsp_nebraskensis_419B
1155,NC_009480.1_20,0,NZ_CP086350.1,322501,24,150M,subsp_nebraskensis_419B
1156,NC_009480.1_21,0,NZ_CP086350.1,2668085,24,150M,subsp_nebraskensis_419B
1157,NC_009480.1_22,0,NZ_CP086350.1,262788,23,150M,subsp_nebraskensis_419B
1158,NC_009480.1_23,0,NZ_CP086350.1,2260830,24,150M,subsp_nebraskensis_419B
1159,NC_009480.1_25,0,NZ_CP086350.1,1068,23,150M,subsp_nebraskensis_419B
1160,NC_009480.1_27,0,NZ_CP086350.1,1851302,23,150M,subsp_nebraskensis_419B
1161,NC_009480.1_29,0,NZ_CP086350.1,1098857,24,150M,subsp_nebraskensis_419B
1162,NC_009480.1_31,0,NZ_CP086350.1,2700197,42,150M,subsp_nebraskensis_419B
1163,NC_009480.1_0,0,NZ_CP086350.1,1793323,40,150M,subsp_nebraskensis_419B
1164,NC_009480.1_1,0,NZ_CP086350.1,408196,8,146M1D4M,subsp_nebraskensis_419B
1165,NC_009480.1_2,0,NZ_CP086350.1,1236984,24,150M,subsp_nebraskensis_419B
1166,NC_009480.1_3,0,NZ_CP086350.1,1492762,42,150M,subsp_nebraskensis_419B
1167,NC_009480.1_4,0,NZ_CP086350.1,2451499,0,150M,subsp_nebraskensis_419B
1168,NC_009480.1_6,0,NZ_CP086350.1,2581023,23,150M,subsp_nebraskensis_419B
1169,NC_009480.1_7,0,NZ_CP086350.1,1915594,23,150M,subsp_nebraskensis_419B
1170,NC_009480.1_8,0,NZ_CP086350.1,450171,3,150M,subsp_nebraskensis_419B
1171,NC_009480.1_9,0,NZ_CP086350.1,1177216,0,132M1D18M,subsp_nebraskensis_419B
1172,NC_009480.1_10,0,NZ_CP086350.1,1527476,0,150M,subsp_nebraskensis_419B
1173,NC_009480.1_11,0,NZ_CP086350.1,465907,40,150M,subsp_nebraskensis_419B
1174,NC_009480.1_12,0,NZ_CP086350.1,2799525,40,150M,subsp_nebraskensis_419B
1175,NC_009480.1_13,0,NZ_CP086350.1,910272,42,150M,subsp_nebraskensis_419B
1176,NC_009480.1_14,0,NZ_CP086350.1,39902,8,18M1I6M1D125M,subsp_nebraskensis_419B
1177,NC_009480.1_15,0,NZ_CP086350.1,2383198,24,150M,subsp_nebraskensis_419B
1178,NC_009480.1_32,0,NZ_CP086350.1,166976,0,150M,subsp_nebraskensis_419B
1179,NC_009480.1_34,0,NZ_CP086350.1,860096,8,150M,subsp_nebraskensis_419B
1180,NC_009480.1_35,0,NZ_CP086350.1,2613863,42,150M,subsp_nebraskensis_419B
1181,NC_009480.1_38,0,NZ_CP086350.1,1502140,8,150M,subsp_nebraskensis_419B
1182,NC_009480.1_39,0,NZ_CP086350.1,2674087,42,150M,subsp_nebraskensis_419B
1183,NC_009480.1_40,0,NZ_CP086350.1,841328,40,150M,subsp_nebraskensis_419B
1184,NC_009480.1_41,0,NZ_CP086350.1,1068002,42,150M,subsp_nebraskensis_419B
1185,NC_009480.1_42,0,NZ_CP086350.1,897268,23,150M,subsp_nebraskensis_419B
1186,NC_009480.1_43,0,NZ_CP086350.1,1805642,42,150M,subsp_nebraskensis_419B
1187,NC_009480.1_44,0,NZ_CP086350.1,2808938,23,150M,subsp_nebraskensis_419B
1188,NC_009480.1_45,0,NZ_CP086350.1,273882,8,150M,subsp_nebraskensis_419B
1189,NC_009480.1_46,0,NZ_CP086350.1,2847952,24,150M,subsp_nebraskensis_419B
1190,NC_009480.1_49,0,NZ_CP086350.1,1746324,42,150M,subsp_nebraskensis_419B
1191,NC_009480.1_51,0,NZ_CP086350.1,1025757,8,150M,subsp_nebraskensis_419B
1192,NC_009480.1_53,0,NZ_CP086350.1,21198,40,150M,subsp_nebraskensis_419B
1193,NC_009480.1_55,0,NZ_CP086350.1,3048195,0,150M,subsp_nebraskensis_419B
1194,NC_009480.1_57,0,NZ_CP086350.1,2067626,0,150M,subsp_nebraskensis_419B
1195,NC_009480.1_59,0,NZ_CP086350.1,536031,0,8M1I141M,subsp_nebraskensis_419B
1196,NC_009480.1_60,0,NZ_CP086350.1,1149095,3,150M,subsp_nebraskensis_419B
1197,NC_009480.1_61,0,NZ_CP086350.1,2295560,42,150M,subsp_nebraskensis_419B
1198,NC_009480.1_63,0,NZ_CP086350.1,2350405,0,150M,subsp_nebraskensis_419B
1199,NC_009480.1_65,0,NZ_CP086350.1,2308799,24,150M,subsp_nebraskensis_419B
1200,NC_009480.1_66,0,NZ_CP086350.1,86353,42,150M,subsp_nebraskensis_419B
1201,NC_009480.1_67,0,NZ_CP086350.1,1078726,40,150M,subsp_nebraskensis_419B
1202,NC_009480.1_68,0,NZ_CP086350.1,1041973,23,150M,subsp_nebraskensis_419B
1203,NC_009480.1_69,0,NZ_CP086350.1,2664265,40,150M,subsp_nebraskensis_419B
1204,NC_009480.1_73,0,NZ_CP086350.1,945163,42,150M,subsp_nebraskensis_419B
1205,NC_009480.1_76,0,NZ_CP086350.1,1218574,40,150M,subsp_nebraskensis_419B
1206,NC_009480.1_77,0,NZ_CP086350.1,2534825,0,133M1D3M1I13M,subsp_nebraskensis_419B
1207,NC_009480.1_79,0,NZ_CP086350.1,312145,23,150M,subsp_nebraskensis_419B
1208,NC_009480.1_80,0,NZ_CP086350.1,845759,42,150M,subsp_nebraskensis_419B
1209,NC_009480.1_81,0,NZ_CP086350.1,2693491,0,4M1I145M,subsp_nebraskensis_419B
1210,NC_009480.1_82,0,NZ_CP086350.1,533296,0,150M,subsp_nebraskensis_419B
1211,NC_009480.1_83,0,NZ_CP086350.1,420907,24,150M,subsp_nebraskensis_419B
1212,NC_009480.1_84,0,NZ_CP086350.1,834879,24,150M,subsp_nebraskensis_419B
1213,NC_009480.1_85,0,NZ_CP086350.1,1255505,24,150M,subsp_nebraskensis_419B
1214,NC_009480.1_86,0,NZ_CP086350.1,192403,23,150M,subsp_nebraskensis_419B
1215,NC_009480.1_87,0,NZ_CP086350.1,998571,24,150M,subsp_nebraskensis_419B
1216,NC_009480.1_88,0,NZ_CP086350.1,1107888,3,145M2D5M,subsp_nebraskensis_419B
1217,NC_009480.1_89,0,NZ_CP086350.1,1065605,24,150M,subsp_nebraskensis_419B
1218,NC_009480.1_90,0,NZ_CP086350.1,2456150,24,150M,subsp_nebraskensis_419B
1219,NC_009480.1_91,0,NZ_CP086350.1,827014,42,150M,subsp_nebraskensis_419B
1220,NC_009480.1_92,0,NZ_CP086350.1,645190,23,95M1D55M,subsp_nebraskensis_419B
1221,NC_009480.1_93,0,NZ_CP086350.1,2235462,3,150M,subsp_nebraskensis_419B
1222,NC_009480.1_95,0,NZ_CP086350.1,1852070,42,150M,subsp_nebraskensis_419B
1223,NC_009480.1_96,0,NZ_CP086350.1,437861,24,150M,subsp_nebraskensis_419B
1224,NC_009480.1_98,0,NZ_CP086350.1,1374795,24,150M,subsp_nebraskensis_419B
1225,NC_009480.1_99,0,NZ_CP086350.1,1982168,0,150M,subsp_nebraskensis_419B
1226,NC_009480.1_100,0,NZ_CP086350.1,1737315,0,150M,subsp_nebraskensis_419B
1227,NC_009480.1_101,0,NZ_CP086350.1,1830673,40,150M,subsp_nebraskensis_419B
1228,NC_009480.1_102,0,NZ_CP086350.1,1769377,24,150M,subsp_nebraskensis_419B
1229,NC_009480.1_103,0,NZ_CP086350.1,288932,24,150M,subsp_nebraskensis_419B
1230,NC_009480.1_104,0,NZ_CP086350.1,2640089,0,102M1I9M1D38M,subsp_nebraskensis_419B
1231,NC_009480.1_105,0,NZ_CP086350.1,326808,0,150M,subsp_nebraskensis_419B
1232,NC_009480.1_106,0,NZ_CP086350.1,670873,24,150M,subsp_nebraskensis_419B
1233,NC_009480.1_108,0,NZ_CP086350.1,2156691,0,150M,subsp_nebraskensis_419B
1234,NC_009480.1_109,0,NZ_CP086350.1,856575,24,150M,subsp_nebraskensis_419B
1235,NC_009480.1_111,0,NZ_CP086350.1,2973949,40,150M,subsp_nebraskensis_419B
1236,NC_009480.1_128,0,NZ_CP086350.1,2624231,40,150M,subsp_nebraskensis_419B
1237,NC_009480.1_130,0,NZ_CP086350.1,2745074,42,150M,subsp_nebraskensis_419B
1238,NC_009480.1_131,0,NZ_CP086350.1,651340,42,150M,subsp_nebraskensis_419B
1239,NC_009480.1_132,0,NZ_CP086350.1,2752313,40,150M,subsp_nebraskensis_419B
1240,NC_009480.1_133,0,NZ_CP086350.1,2300051,23,150M,subsp_nebraskensis_419B
1241,NC_009480.1_135,0,NZ_CP086350.1,2517771,42,150M,subsp_nebraskensis_419B
1242,NC_009480.1_136,0,NZ_CP086350.1,560076,40,150M,subsp_nebraskensis_419B
1243,NC_009480.1_137,0,NZ_CP086350.1,2662706,24,150M,subsp_nebraskensis_419B
1244,NC_009480.1_138,0,NZ_CP086350.1,2645162,3,150M,subsp_nebraskensis_419B
1245,NC_009480.1_141,0,NZ_CP086350.1,1841791,42,150M,subsp_nebraskensis_419B
1246,NC_009480.1_143,0,NZ_CP086350.1,1563395,24,150M,subsp_nebraskensis_419B
1247,NC_009480.1_113,0,NZ_CP086350.1,1739767,8,150M,subsp_nebraskensis_419B
1248,NC_009480.1_114,0,NZ_CP086350.1,2390226,24,150M,subsp_nebraskensis_419B
1249,NC_009480.1_115,0,NZ_CP086350.1,422573,40,150M,subsp_nebraskensis_419B
1250,NC_009480.1_116,0,NZ_CP086350.1,1293135,3,150M,subsp_nebraskensis_419B
1251,NC_009480.1_117,0,NZ_CP086350.1,1009517,23,150M,subsp_nebraskensis_419B
1252,NC_009480.1_119,0,NZ_CP086350.1,1713125,3,150M,subsp_nebraskensis_419B
1253,NC_009480.1_120,0,NZ_CP086350.1,2059248,42,150M,subsp_nebraskensis_419B
1254,NC_009480.1_121,0,NZ_CP086350.1,749674,24,150M,subsp_nebraskensis_419B
1255,NC_009480.1_122,0,NZ_CP086350.1,748587,40,150M,subsp_nebraskensis_419B
1256,NC_009480.1_123,0,NZ_CP086350.1,2897182,42,150M,subsp_nebraskensis_419B
1257,NC_009480.1_124,0,NZ_CP086350.1,687848,0,67M1D4M1I78M,subsp_nebraskensis_419B
1258,NC_009480.1_125,0,NZ_CP086350.1,2494200,23,150M,subsp_nebraskensis_419B
1259,NC_009480.1_144,0,NZ_CP086350.1,850190,23,150M,subsp_nebraskensis_419B
1260,NC_009480.1_146,0,NZ_CP086350.1,2780158,40,150M,subsp_nebraskensis_419B
1261,NC_009480.1_150,0,NZ_CP086350.1,843839,42,150M,subsp_nebraskensis_419B
1262,NC_009480.1_151,0,NZ_CP086350.1,177786,0,150M,subsp_nebraskensis_419B
1263,NC_009480.1_152,0,NZ_CP086350.1,2266652,0,131M1D4M1I14M,subsp_nebraskensis_419B
1264,NC_009480.1_153,0,NZ_CP086350.1,1121259,22,150M,subsp_nebraskensis_419B
1265,NC_009480.1_154,0,NZ_CP086350.1,845543,0,10M1D13M1D127M,subsp_nebraskensis_419B
1266,NC_009480.1_156,0,NZ_CP086350.1,1916193,3,150M,subsp_nebraskensis_419B
1267,NC_009480.1_157,0,NZ_CP086350.1,2727634,42,150M,subsp_nebraskensis_419B
1268,NC_009480.1_158,0,NZ_CP086350.1,1040995,3,150M,subsp_nebraskensis_419B
1269,NC_009480.1_159,0,NZ_CP086350.1,855103,42,150M,subsp_nebraskensis_419B
1270,NC_009480.1_160,0,NZ_CP086350.1,570535,3,150M,subsp_nebraskensis_419B
1271,NC_009480.1_161,0,NZ_CP086350.1,421382,0,99M6D51M,subsp_nebraskensis_419B
1272,NC_009480.1_162,0,NZ_CP086350.1,2812938,24,150M,subsp_nebraskensis_419B
1273,NC_009480.1_163,0,NZ_CP086350.1,1076937,40,150M,subsp_nebraskensis_419B
1274,NC_009480.1_165,0,NZ_CP086350.1,2771864,0,150M,subsp_nebraskensis_419B
1275,NC_009480.1_168,0,NZ_CP086350.1,1551190,24,150M,subsp_nebraskensis_419B
1276,NC_009480.1_169,0,NZ_CP086350.1,1626909,40,150M,subsp_nebraskensis_419B
1277,NC_009480.1_170,0,NZ_CP086350.1,557520,8,150M,subsp_nebraskensis_419B
1278,NC_009480.1_171,0,NZ_CP086350.1,1332269,0,150M,subsp_nebraskensis_419B
1279,NC_009480.1_173,0,NZ_CP086350.1,2828094,23,150M,subsp_nebraskensis_419B
1280,NC_009480.1_174,0,NZ_CP086350.1,1037013,0,150M,subsp_nebraskensis_419B
1281,NC_009480.1_175,0,NZ_CP086350.1,1662666,8,150M,subsp_nebraskensis_419B
1282,NC_009480.1_176,0,NZ_CP086350.1,412321,8,150M,subsp_nebraskensis_419B
1283,NC_009480.1_177,0,NZ_CP086350.1,963302,24,150M,subsp_nebraskensis_419B
1284,NC_009480.1_178,0,NZ_CP086350.1,3043370,40,150M,subsp_nebraskensis_419B
1285,NC_009480.1_180,0,NZ_CP086350.1,2727673,42,150M,subsp_nebraskensis_419B
1286,NC_009480.1_181,0,NZ_CP086350.1,1892756,3,49M1D101M,subsp_nebraskensis_419B
1287,NC_009480.1_182,0,NZ_CP086350.1,605009,3,150M,subsp_nebraskensis_419B
1288,NC_009480.1_183,0,NZ_CP086350.1,152395,0,65M1I34M1I49M,subsp_nebraskensis_419B
1289,NC_009480.1_184,0,NZ_CP086350.1,270447,40,150M,subsp_nebraskensis_419B
1290,NC_009480.1_185,0,NZ_CP086350.1,3070374,23,150M,subsp_nebraskensis_419B
1291,NC_009480.1_186,0,NZ_CP086350.1,785092,8,150M,subsp_nebraskensis_419B
1292,NC_009480.1_187,0,NZ_CP086350.1,1568215,23,150M,subsp_nebraskensis_419B
1293,NC_009480.1_189,0,NZ_CP086350.1,1504802,40,150M,subsp_nebraskensis_419B
1294,NC_009480.1_208,0,NZ_CP086350.1,2254427,40,150M,subsp_nebraskensis_419B
1295,NC_009480.1_209,0,NZ_CP086350.1,85836,24,150M,subsp_nebraskensis_419B
1296,NC_009480.1_210,0,NZ_CP086350.1,383766,24,150M,subsp_nebraskensis_419B
1297,NC_009480.1_216,0,NZ_CP086350.1,768016,3,150M,subsp_nebraskensis_419B
1298,NC_009480.1_217,0,NZ_CP086350.1,2719039,42,150M,subsp_nebraskensis_419B
1299,NC_009480.1_218,0,NZ_CP086350.1,2476661,8,150M,subsp_nebraskensis_419B
1300,NC_009480.1_219,0,NZ_CP086350.1,1945268,23,150M,subsp_nebraskensis_419B
1301,NC_009480.1_220,0,NZ_CP086350.1,149525,40,150M,subsp_nebraskensis_419B
1302,NC_009480.1_221,0,NZ_CP086350.1,1144507,24,150M,subsp_nebraskensis_419B
1303,NC_009480.1_222,0,NZ_CP086350.1,44665,3,150M,subsp_nebraskensis_419B
1304,NC_009480.1_192,0,NZ_CP086350.1,664916,0,5M1D45M1I99M,subsp_nebraskensis_419B
1305,NC_009480.1_193,0,NZ_CP086350.1,311757,0,150M,subsp_nebraskensis_419B
1306,NC_009480.1_194,0,NZ_CP086350.1,1779813,0,150M,subsp_nebraskensis_419B
1307,NC_009480.1_197,0,NZ_CP086350.1,2035814,23,150M,subsp_nebraskensis_419B
1308,NC_009480.1_198,0,NZ_CP086350.1,1931107,42,150M,subsp_nebraskensis_419B
1309,NC_009480.1_199,0,NZ_CP086350.1,2862599,8,150M,subsp_nebraskensis_419B
1310,NC_009480.1_200,0,NZ_CP086350.1,1025902,0,150M,subsp_nebraskensis_419B
1311,NC_009480.1_201,0,NZ_CP086350.1,1179610,40,150M,subsp_nebraskensis_419B
1312,NC_009480.1_202,0,NZ_CP086350.1,1624826,42,150M,subsp_nebraskensis_419B
1313,NC_009480.1_203,0,NZ_CP086350.1,1142905,42,150M,subsp_nebraskensis_419B
1314,NC_009480.1_204,0,NZ_CP086350.1,912889,23,150M,subsp_nebraskensis_419B
1315,NC_009480.1_205,0,NZ_CP086350.1,237063,24,150M,subsp_nebraskensis_419B
1316,NC_009480.1_206,0,NZ_CP086350.1,1295572,23,150M,subsp_nebraskensis_419B
1317,NC_009480.1_207,0,NZ_CP086350.1,522227,0,150M,subsp_nebraskensis_419B
1318,NC_009480.1_240,0,NZ_CP086350.1,2553174,3,150M,subsp_nebraskensis_419B
1319,NC_009480.1_242,0,NZ_CP086350.1,868304,24,150M,subsp_nebraskensis_419B
1320,NC_009480.1_243,0,NZ_CP086350.1,1780641,23,150M,subsp_nebraskensis_419B
1321,NC_009480.1_244,0,NZ_CP086350.1,1346652,23,150M,subsp_nebraskensis_419B
1322,NC_009480.1_246,0,NZ_CP086350.1,1224345,24,150M,subsp_nebraskensis_419B
1323,NC_009480.1_248,0,NZ_CP086350.1,2528310,40,150M,subsp_nebraskensis_419B
1324,NC_009480.1_249,0,NZ_CP086350.1,712056,40,150M,subsp_nebraskensis_419B
1325,NC_009480.1_250,0,NZ_CP086350.1,353489,3,150M,subsp_nebraskensis_419B
1326,NC_009480.1_251,0,NZ_CP086350.1,1406864,0,150M,subsp_nebraskensis_419B
1327,NC_009480.1_253,0,NZ_CP086350.1,2388403,24,118M1D32M,subsp_nebraskensis_419B
1328,NC_009480.1_224,0,NZ_CP086350.1,2191389,3,150M,subsp_nebraskensis_419B
1329,NC_009480.1_225,0,NZ_CP086350.1,1594799,0,22M5D128M,subsp_nebraskensis_419B
1330,NC_009480.1_226,0,NZ_CP086350.1,1849414,3,150M,subsp_nebraskensis_419B
1331,NC_009480.1_228,0,NZ_CP086350.1,1921432,24,150M,subsp_nebraskensis_419B
1332,NC_009480.1_229,0,NZ_CP086350.1,1764642,23,150M,subsp_nebraskensis_419B
1333,NC_009480.1_230,0,NZ_CP086350.1,1647478,23,150M,subsp_nebraskensis_419B
1334,NC_009480.1_231,0,NZ_CP086350.1,2326773,40,150M,subsp_nebraskensis_419B
1335,NC_009480.1_232,0,NZ_CP086350.1,2364934,8,150M,subsp_nebraskensis_419B
1336,NC_009480.1_233,0,NZ_CP086350.1,1723794,0,150M,subsp_nebraskensis_419B
1337,NC_009480.1_234,0,NZ_CP086350.1,567708,0,150M,subsp_nebraskensis_419B
1338,NC_009480.1_235,0,NZ_CP086350.1,1867198,40,150M,subsp_nebraskensis_419B
1339,NC_009480.1_236,0,NZ_CP086350.1,2942964,40,150M,subsp_nebraskensis_419B
1340,NC_009480.1_239,0,NZ_CP086350.1,716776,24,150M,subsp_nebraskensis_419B
1341,NC_009480.1_272,0,NZ_CP086350.1,790216,23,150M,subsp_nebraskensis_419B
1342,NC_009480.1_275,0,NZ_CP086350.1,2384415,23,150M,subsp_nebraskensis_419B
1343,NC_009480.1_278,0,NZ_CP086350.1,805720,23,150M,subsp_nebraskensis_419B
1344,NC_009480.1_280,0,NZ_CP086350.1,1732344,23,150M,subsp_nebraskensis_419B
1345,NC_009480.1_281,0,NZ_CP086350.1,1183911,3,150M,subsp_nebraskensis_419B
1346,NC_009480.1_283,0,NZ_CP086350.1,1948406,23,150M,subsp_nebraskensis_419B
1347,NC_009480.1_284,0,NZ_CP086350.1,2387745,40,146M1D4M,subsp_nebraskensis_419B
1348,NC_009480.1_285,0,NZ_CP086350.1,920009,3,150M,subsp_nebraskensis_419B
1349,NC_009480.1_256,0,NZ_CP086350.1,641940,40,150M,subsp_nebraskensis_419B
1350,NC_009480.1_257,0,NZ_CP086350.1,778311,23,150M,subsp_nebraskensis_419B
1351,NC_009480.1_259,0,NZ_CP086350.1,2296016,40,150M,subsp_nebraskensis_419B
1352,NC_009480.1_260,0,NZ_CP086350.1,340044,24,150M,subsp_nebraskensis_419B
1353,NC_009480.1_262,0,NZ_CP086350.1,2126567,40,150M,subsp_nebraskensis_419B
1354,NC_009480.1_264,0,NZ_CP086350.1,2878307,24,150M,subsp_nebraskensis_419B
1355,NC_009480.1_268,0,NZ_CP086350.1,2699319,24,150M,subsp_nebraskensis_419B
1356,NC_009480.1_270,0,NZ_CP086350.1,861416,8,150M,subsp_nebraskensis_419B
1357,NC_009480.1_289,0,NZ_CP086350.1,1552942,24,150M,subsp_nebraskensis_419B
1358,NC_009480.1_291,0,NZ_CP086350.1,2423384,3,150M,subsp_nebraskensis_419B
1359,NC_009480.1_292,0,NZ_CP086350.1,2385162,40,150M,subsp_nebraskensis_419B
1360,NC_009480.1_295,0,NZ_CP086350.1,1973260,40,150M,subsp_nebraskensis_419B
1361,NC_009480.1_297,0,NZ_CP086350.1,1675310,40,150M,subsp_nebraskensis_419B
1362,NC_009480.1_298,0,NZ_CP086350.1,350805,8,19M3I128M,subsp_nebraskensis_419B
1363,NC_009480.1_301,0,NZ_CP086350.1,936340,40,150M,subsp_nebraskensis_419B
1364,NC_009480.1_303,0,NZ_CP086350.1,12863,42,150M,subsp_nebraskensis_419B
1365,NC_009480.1_304,0,NZ_CP086350.1,1945103,24,150M,subsp_nebraskensis_419B
1366,NC_009480.1_305,0,NZ_CP086350.1,1521341,23,150M,subsp_nebraskensis_419B
1367,NC_009480.1_307,0,NZ_CP086350.1,1676113,24,150M,subsp_nebraskensis_419B
1368,NC_009480.1_308,0,NZ_CP086350.1,2851590,40,150M,subsp_nebraskensis_419B
1369,NC_009480.1_309,0,NZ_CP086350.1,2924765,23,150M,subsp_nebraskensis_419B
1370,NC_009480.1_312,0,NZ_CP086350.1,3023104,24,150M,subsp_nebraskensis_419B
1371,NC_009480.1_315,0,NZ_CP086350.1,1697577,40,150M,subsp_nebraskensis_419B
1372,NC_009480.1_317,0,NZ_CP086350.1,2238204,24,150M,subsp_nebraskensis_419B
1373,NC_009480.1_318,0,NZ_CP086350.1,704572,0,150M,subsp_nebraskensis_419B
1374,NC_009480.1_319,0,NZ_CP086350.1,2374510,23,150M,subsp_nebraskensis_419B
1375,NC_009480.1_320,0,NZ_CP086350.1,559629,42,150M,subsp_nebraskensis_419B
1376,NC_009480.1_321,0,NZ_CP086350.1,2603441,24,150M,subsp_nebraskensis_419B
1377,NC_009480.1_322,0,NZ_CP086350.1,1223569,0,77M9D73M,subsp_nebraskensis_419B
1378,NC_009480.1_323,0,NZ_CP086350.1,1674369,23,150M,subsp_nebraskensis_419B
1379,NC_009480.1_324,0,NZ_CP086350.1,755960,24,150M,subsp_nebraskensis_419B
1380,NC_009480.1_325,0,NZ_CP086350.1,1028827,24,150M,subsp_nebraskensis_419B
1381,NC_009480.1_328,0,NZ_CP086350.1,2882524,23,122M1D11M3I7M1I6M,subsp_nebraskensis_419B
